file,name,id,page,row,col,needs_name
boxing-stadium.svg,boxing-stadium,SCAN0096_r05_c03,SCAN0096,5,3,0
velodrome.svg,velodrome,SCAN0096_r05_c04,SCAN0096,5,4,0
volleyball-stadium.svg,volleyball-stadium,SCAN0096_r06_c01,SCAN0096,6,1,0
male-athletes.svg,male-athletes,SCAN0096_r06_c02,SCAN0096,6,2,0
male-athletes-dressing-room.svg,male-athletes-dressing-room,SCAN0096_r06_c03,SCAN0096,6,3,0
female-athletes.svg,female-athletes,SCAN0096_r06_c04,SCAN0096,6,4,0
bus-negative.svg,bus-negative,SCAN0102_r01_c01,SCAN0102,1,1,0
rail-transportation-negative.svg,rail-transportation-negative,SCAN0102_r01_c02,SCAN0102,1,2,0
air-transportation-negative.svg,air-transportation-negative,SCAN0102_r01_c03,SCAN0102,1,3,0
water-transportation-negative.svg,water-transportation-negative,SCAN0102_r01_c04,SCAN0102,1,4,0
car-rental-negative.svg,car-rental-negative,SCAN0102_r02_c01,SCAN0102,2,1,0
restaurant-negative.svg,restaurant-negative,SCAN0102_r02_c02,SCAN0102,2,2,0
coffee-shop-negative.svg,coffee-shop-negative,SCAN0102_r02_c03,SCAN0102,2,3,0
bar-negative.svg,bar-negative,SCAN0102_r02_c04,SCAN0102,2,4,0
bookstore-negative.svg,bookstore-negative,SCAN0102_r03_c01,SCAN0102,3,1,0
shops-negative.svg,shops-negative,SCAN0102_r03_c02,SCAN0102,3,2,0
baggage-claim-negative.svg,baggage-claim-negative,SCAN0102_r03_c03,SCAN0102,3,3,0
customs-negative.svg,customs-negative,SCAN0102_r03_c04,SCAN0102,3,4,0
immigration-negative.svg,immigration-negative,SCAN0102_r04_c01,SCAN0102,4,1,0
no-smoking-negative.svg,no-smoking-negative,SCAN0102_r04_c02,SCAN0102,4,2,0
smoking-negative.svg,smoking-negative,SCAN0102_r04_c03,SCAN0102,4,3,0
no-parking-negative.svg,no-parking-negative,SCAN0102_r04_c04,SCAN0102,4,4,0
parking-negative.svg,parking-negative,SCAN0102_r05_c01,SCAN0102,5,1,0
no-entry-negative.svg,no-entry-negative,SCAN0102_r05_c02,SCAN0102,5,2,0
entry-negative.svg,entry-negative,SCAN0102_r05_c03,SCAN0102,5,3,0
exit-negative.svg,exit-negative,SCAN0102_r05_c04,SCAN0102,5,4,0
ramp-up-negative.svg,ramp-up-negative,SCAN0102_r06_c01,SCAN0102,6,1,0
ramp-down-negative.svg,ramp-down-negative,SCAN0102_r06_c02,SCAN0102,6,2,0
stairs-negative.svg,stairs-negative,SCAN0102_r06_c03,SCAN0102,6,3,0
handicapped-negative.svg,handicapped-negative,SCAN0102_r06_c04,SCAN0102,6,4,0
toilets-negative.svg,toilets-negative,SCAN0118_r01_c01,SCAN0118,1,1,0
information-negative.svg,information-negative,SCAN0118_r01_c02,SCAN0118,1,2,0
taxi-negative.svg,taxi-negative,SCAN0118_r01_c03,SCAN0118,1,3,0
taxi-alternate-negative.svg,taxi-alternate-negative,SCAN0118_r01_c04,SCAN0118,1,4,0
bus-negative-2.svg,bus-negative-2,SCAN0118_r02_c01,SCAN0118,2,1,0
bus-alternate-negative.svg,bus-alternate-negative,SCAN0118_r02_c02,SCAN0118,2,2,0
car-rental-negative-2.svg,car-rental-negative-2,SCAN0118_r02_c03,SCAN0118,2,3,0
restaurant-circle-negative.svg,restaurant-circle-negative,SCAN0118_r02_c04,SCAN0118,2,4,0
restaurant-alternate-negative.svg,restaurant-alternate-negative,SCAN0118_r03_c01,SCAN0118,3,1,0
coffee-shop-negative-2.svg,coffee-shop-negative-2,SCAN0118_r03_c02,SCAN0118,3,2,0
shops-negative-2.svg,shops-negative-2,SCAN0118_r03_c03,SCAN0118,3,3,0
baggage-claim-negative-2.svg,baggage-claim-negative-2,SCAN0118_r03_c04,SCAN0118,3,4,0
no-smoking-negative-2.svg,no-smoking-negative-2,SCAN0118_r04_c01,SCAN0118,4,1,0
parking-negative-2.svg,parking-negative-2,SCAN0118_r04_c02,SCAN0118,4,2,0
no-entry-negative-2.svg,no-entry-negative-2,SCAN0118_r04_c03,SCAN0118,4,3,0
telephone-negative.svg,telephone-negative,SCAN0118_r05_c01,SCAN0118,5,1,0
mail-negative.svg,mail-negative,SCAN0118_r05_c02,SCAN0118,5,2,0
currency-exchange-negative.svg,currency-exchange-negative,SCAN0118_r05_c03,SCAN0118,5,3,0
first-aid-negative.svg,first-aid-negative,SCAN0118_r05_c04,SCAN0118,5,4,0
lost-and-found-negative.svg,lost-and-found-negative,SCAN0118_r06_c01,SCAN0118,6,1,0
baggage-lockers-negative.svg,baggage-lockers-negative,SCAN0118_r06_c02,SCAN0118,6,2,0
elevator-negative.svg,elevator-negative,SCAN0118_r06_c03,SCAN0118,6,3,0
toilets-men-women-negative.svg,toilets-men-women-negative,SCAN0118_r06_c04,SCAN0118,6,4,0
men-only.svg,men-only,SCAN0130_r01_c01,SCAN0130,1,1,0
women-only.svg,women-only,SCAN0130_r01_c02,SCAN0130,1,2,0
toilets-men-women-2.svg,toilets-men-women-2,SCAN0130_r01_c03,SCAN0130,1,3,0
toilets-men-2.svg,toilets-men-2,SCAN0130_r01_c04,SCAN0130,1,4,0
toilets-women-2.svg,toilets-women-2,SCAN0130_r02_c01,SCAN0130,2,1,0
playground-2.svg,playground,SCAN0130_r02_c02,SCAN0130,2,2,0
hiking-trail.svg,hiking-trail,SCAN0130_r02_c03,SCAN0130,2,3,0
downhill-skiing.svg,downhill-skiing,SCAN0130_r02_c04,SCAN0130,2,4,0
horseback-riding.svg,horseback-riding,SCAN0130_r03_c01,SCAN0130,3,1,0
golf-2.svg,golf,SCAN0130_r03_c02,SCAN0130,3,2,0
tennis-2.svg,tennis,SCAN0130_r03_c03,SCAN0130,3,3,0
hunting.svg,hunting,SCAN0130_r03_c04,SCAN0130,3,4,0
archery-2.svg,archery,SCAN0130_r04_c01,SCAN0130,4,1,0
sulky-racing.svg,sulky-racing,SCAN0130_r04_c02,SCAN0130,4,2,0
freshwater-fishing.svg,freshwater-fishing,SCAN0130_r04_c03,SCAN0130,4,3,0
swimming-beach.svg,swimming-beach,SCAN0130_r04_c04,SCAN0130,4,4,0
swimming-with-facilities.svg,swimming-with-facilities,SCAN0130_r05_c01,SCAN0130,5,1,0
lighthouse.svg,lighthouse,SCAN0130_r05_c02,SCAN0130,5,2,0
canoeing-2.svg,canoeing,SCAN0130_r05_c03,SCAN0130,5,3,0
saltwater-fishing.svg,saltwater-fishing,SCAN0130_r05_c04,SCAN0130,5,4,0
boat-launch.svg,boat-launch,SCAN0130_r06_c01,SCAN0130,6,1,0
car-ferry.svg,car-ferry,SCAN0130_r06_c02,SCAN0130,6,2,0
wildlife-duck.svg,wildlife-duck,SCAN0130_r06_c03,SCAN0130,6,3,0
crafts-spinning-wheel.svg,crafts-spinning-wheel,SCAN0130_r06_c04,SCAN0130,6,4,0
road-sign-right-bend.svg,road-sign-right-bend,SCAN0131_r01_c01,SCAN0131,1,1,0
road-sign-double-bend.svg,road-sign-double-bend,SCAN0131_r01_c02,SCAN0131,1,2,0
road-sign-dangerous-bend.svg,road-sign-dangerous-bend,SCAN0131_r01_c03,SCAN0131,1,3,0
road-sign-dangerous-descent.svg,road-sign-dangerous-descent,SCAN0131_r01_c04,SCAN0131,1,4,0
road-sign-steep-ascent.svg,road-sign-steep-ascent,SCAN0131_r02_c01,SCAN0131,2,1,0
road-sign-carriageway-narrows.svg,road-sign-carriageway-narrows,SCAN0131_r02_c02,SCAN0131,2,2,0
road-sign-carriageway-narrows-alternate.svg,road-sign-carriageway-narrows-alternate,SCAN0131_r02_c03,SCAN0131,2,3,0
road-sign-swing-bridge.svg,road-sign-swing-bridge,SCAN0131_r02_c04,SCAN0131,2,4,0
road-sign-quay-or-river-bank.svg,road-sign-quay-or-river-bank,SCAN0131_r03_c01,SCAN0131,3,1,0
road-sign-uneven-road.svg,road-sign-uneven-road,SCAN0131_r03_c02,SCAN0131,3,2,0
road-sign-ridge.svg,road-sign-ridge,SCAN0131_r03_c03,SCAN0131,3,3,0
road-sign-dip.svg,road-sign-dip,SCAN0131_r03_c04,SCAN0131,3,4,0
road-sign-slippery-road.svg,road-sign-slippery-road,SCAN0131_r04_c01,SCAN0131,4,1,0
road-sign-loose-gravel.svg,road-sign-loose-gravel,SCAN0131_r04_c02,SCAN0131,4,2,0
road-sign-falling-rocks.svg,road-sign-falling-rocks,SCAN0131_r04_c03,SCAN0131,4,3,0
road-sign-pedestrian-crossing.svg,road-sign-pedestrian-crossing,SCAN0131_r04_c04,SCAN0131,4,4,0
road-sign-children.svg,road-sign-children,SCAN0131_r05_c01,SCAN0131,5,1,0
road-sign-cyclists-crossing.svg,road-sign-cyclists-crossing,SCAN0131_r05_c02,SCAN0131,5,2,0
road-sign-cattle-crossing.svg,road-sign-cattle-crossing,SCAN0131_r05_c03,SCAN0131,5,3,0
road-sign-deer-crossing.svg,road-sign-deer-crossing,SCAN0131_r05_c04,SCAN0131,5,4,0
road-sign-road-works.svg,road-sign-road-works,SCAN0131_r06_c01,SCAN0131,6,1,0
road-sign-light-signals.svg,road-sign-light-signals,SCAN0131_r06_c02,SCAN0131,6,2,0
road-sign-airfield.svg,road-sign-airfield,SCAN0131_r06_c03,SCAN0131,6,3,0
road-sign-cross-wind.svg,road-sign-cross-wind,SCAN0131_r06_c04,SCAN0131,6,4,0
road-sign-two-way-traffic.svg,road-sign-two-way-traffic,SCAN0132_r01_c01,SCAN0132,1,1,0
road-sign-danger.svg,road-sign-danger,SCAN0132_r01_c02,SCAN0132,1,2,0
road-sign-intersection.svg,road-sign-intersection,SCAN0132_r01_c03,SCAN0132,1,3,0
road-sign-intersection-secondary-road.svg,road-sign-intersection-secondary-road,SCAN0132_r01_c04,SCAN0132,1,4,0
road-sign-intersection-secondary-road-2.svg,road-sign-intersection-secondary-road-2,SCAN0132_r02_c01,SCAN0132,2,1,0
road-sign-intersection-secondary-road-3.svg,road-sign-intersection-secondary-road-3,SCAN0132_r02_c02,SCAN0132,2,2,0
road-sign-roundabout.svg,road-sign-roundabout,SCAN0132_r02_c03,SCAN0132,2,3,0
road-sign-level-crossing-gates.svg,road-sign-level-crossing-gates,SCAN0132_r02_c04,SCAN0132,2,4,0
road-sign-other-level-crossing.svg,road-sign-other-level-crossing,SCAN0132_r03_c01,SCAN0132,3,1,0
road-sign-intersection-tramway.svg,road-sign-intersection-tramway,SCAN0132_r03_c02,SCAN0132,3,2,0
road-sign-level-crossing-approach.svg,road-sign-level-crossing-approach,SCAN0132_r03_c03,SCAN0132,3,3,0
road-sign-yield.svg,road-sign-yield,SCAN0132_r03_c04,SCAN0132,3,4,0
road-sign-advance-yield-warning.svg,road-sign-advance-yield-warning,SCAN0132_r04_c01,SCAN0132,4,1,0
road-sign-stop-new.svg,road-sign-stop-new,SCAN0132_r04_c02,SCAN0132,4,2,0
road-sign-stop-old.svg,road-sign-stop-old,SCAN0132_r04_c03,SCAN0132,4,3,0
road-sign-priority-road.svg,road-sign-priority-road,SCAN0132_r04_c04,SCAN0132,4,4,0
road-sign-end-priority-road.svg,road-sign-end-priority-road,SCAN0132_r05_c01,SCAN0132,5,1,0
road-sign-priority-oncoming-traffic.svg,road-sign-priority-oncoming-traffic,SCAN0132_r05_c02,SCAN0132,5,2,0
road-sign-priority-over-oncoming-traffic.svg,road-sign-priority-over-oncoming-traffic,SCAN0132_r05_c03,SCAN0132,5,3,0
road-sign-level-crossing.svg,road-sign-level-crossing,SCAN0132_r05_c04,SCAN0132,5,4,0
road-sign-level-crossing-alternate.svg,road-sign-level-crossing-alternate,SCAN0132_r06_c01,SCAN0132,6,1,0
road-sign-level-crossing-alternate-2.svg,road-sign-level-crossing-alternate-2,SCAN0132_r06_c02,SCAN0132,6,2,0
road-sign-no-entry.svg,road-sign-no-entry,SCAN0132_r06_c03,SCAN0132,6,3,0
road-sign-no-entry-both-directions.svg,road-sign-no-entry-both-directions,SCAN0132_r06_c04,SCAN0132,6,4,0
road-sign-no-entry-motorcycles.svg,road-sign-no-entry-motorcycles,SCAN0133_r01_c01,SCAN0133,1,1,0
road-sign-no-entry-bicycles.svg,road-sign-no-entry-bicycles,SCAN0133_r01_c02,SCAN0133,1,2,0
road-sign-no-entry-mopeds.svg,road-sign-no-entry-mopeds,SCAN0133_r01_c03,SCAN0133,1,3,0
road-sign-no-entry-goods-vehicles.svg,road-sign-no-entry-goods-vehicles,SCAN0133_r01_c04,SCAN0133,1,4,0
road-sign-no-entry-pedestrians.svg,road-sign-no-entry-pedestrians,SCAN0133_r02_c01,SCAN0133,2,1,0
road-sign-no-entry-animal-drawn.svg,road-sign-no-entry-animal-drawn,SCAN0133_r02_c02,SCAN0133,2,2,0
road-sign-no-entry-handcarts.svg,road-sign-no-entry-handcarts,SCAN0133_r02_c03,SCAN0133,2,3,0
road-sign-no-entry-power-driven.svg,road-sign-no-entry-power-driven,SCAN0133_r02_c04,SCAN0133,2,4,0
road-sign-maintain-separation.svg,road-sign-maintain-separation,SCAN0133_r03_c01,SCAN0133,3,1,0
road-sign-no-left-turn.svg,road-sign-no-left-turn,SCAN0133_r03_c02,SCAN0133,3,2,0
road-sign-no-u-turns.svg,road-sign-no-u-turns,SCAN0133_r03_c03,SCAN0133,3,3,0
road-sign-no-passing.svg,road-sign-no-passing,SCAN0133_r03_c04,SCAN0133,3,4,0
road-sign-maximum-speed.svg,road-sign-maximum-speed,SCAN0133_r04_c01,SCAN0133,4,1,0
road-sign-horn-blowing-prohibited.svg,road-sign-horn-blowing-prohibited,SCAN0133_r04_c02,SCAN0133,4,2,0
road-sign-customs-stop.svg,road-sign-customs-stop,SCAN0133_r04_c03,SCAN0133,4,3,0
road-sign-end-traffic-restrictions.svg,road-sign-end-traffic-restrictions,SCAN0133_r04_c04,SCAN0133,4,4,0
road-sign-end-speed-limit.svg,road-sign-end-speed-limit,SCAN0133_r05_c01,SCAN0133,5,1,0
road-sign-end-no-passing.svg,road-sign-end-no-passing,SCAN0133_r05_c02,SCAN0133,5,2,0
road-sign-bicycle-path.svg,road-sign-bicycle-path,SCAN0133_r05_c03,SCAN0133,5,3,0
road-sign-footpath.svg,road-sign-footpath,SCAN0133_r05_c04,SCAN0133,5,4,0
road-sign-horse-path.svg,road-sign-horse-path,SCAN0133_r06_c01,SCAN0133,6,1,0
road-sign-minimum-speed.svg,road-sign-minimum-speed,SCAN0133_r06_c02,SCAN0133,6,2,0
road-sign-end-minimum-speed.svg,road-sign-end-minimum-speed,SCAN0133_r06_c03,SCAN0133,6,3,0
road-sign-snow-chains-required.svg,road-sign-snow-chains-required,SCAN0133_r06_c04,SCAN0133,6,4,0
parking-alternate-days.svg,parking-alternate-days,SCAN0134_r01_c01,SCAN0134,1,1,0
short-term-parking.svg,short-term-parking,SCAN0134_r01_c02,SCAN0134,1,2,0
parking-restricted.svg,parking-restricted,SCAN0134_r01_c03,SCAN0134,1,3,0
standing-and-parking-restricted.svg,standing-and-parking-restricted,SCAN0134_r01_c04,SCAN0134,1,4,0
parking-even-dates-only.svg,parking-even-dates-only,SCAN0134_r02_c01,SCAN0134,2,1,0
parking-odd-dates-only.svg,parking-odd-dates-only,SCAN0134_r02_c02,SCAN0134,2,2,0
end-of-restricted-parking-zone.svg,end-of-restricted-parking-zone,SCAN0134_r02_c03,SCAN0134,2,3,0
tourist-information.svg,tourist-information,SCAN0134_r03_c01,SCAN0134,3,1,0
first-aid-station.svg,first-aid-station,SCAN0134_r03_c02,SCAN0134,3,2,0
breakdown-service.svg,breakdown-service,SCAN0134_r03_c03,SCAN0134,3,3,0
telephone-sign.svg,telephone-sign,SCAN0134_r03_c04,SCAN0134,3,4,0
fuel.svg,fuel,SCAN0134_r04_c01,SCAN0134,4,1,0
hotel-or-motel.svg,hotel-or-motel,SCAN0134_r04_c02,SCAN0134,4,2,0
restaurant-crossed-cutlery.svg,restaurant-crossed-cutlery,SCAN0134_r04_c03,SCAN0134,4,3,0
coffee-shop-cafeteria.svg,coffee-shop-cafeteria,SCAN0134_r04_c04,SCAN0134,4,4,0
picnic-site.svg,picnic-site,SCAN0134_r05_c01,SCAN0134,5,1,0
starting-point-for-walks.svg,starting-point-for-walks,SCAN0134_r05_c02,SCAN0134,5,2,0
camping-site.svg,camping-site,SCAN0134_r05_c03,SCAN0134,5,3,0
caravan-trailer-site.svg,caravan-trailer-site,SCAN0134_r05_c04,SCAN0134,5,4,0
camping-and-caravan-site.svg,camping-and-caravan-site,SCAN0134_r06_c01,SCAN0134,6,1,0
youth-hostel.svg,youth-hostel,SCAN0134_r06_c02,SCAN0134,6,2,0
road-sign-stop.svg,road-sign-stop,SCAN0135_r01_c01,SCAN0135,1,1,0
road-sign-no-u-turn.svg,road-sign-no-u-turn,SCAN0135_r01_c02,SCAN0135,1,2,0
road-sign-no-left-turn-2.svg,road-sign-no-left-turn,SCAN0135_r01_c03,SCAN0135,1,3,0
road-sign-no-trucks.svg,road-sign-no-trucks,SCAN0135_r01_c04,SCAN0135,1,4,0
road-sign-keep-right.svg,road-sign-keep-right,SCAN0135_r02_c01,SCAN0135,2,1,0
road-sign-two-way-traffic-2.svg,road-sign-two-way-traffic-2,SCAN0135_r02_c02,SCAN0135,2,2,0
road-sign-divided-highway.svg,road-sign-divided-highway,SCAN0135_r02_c03,SCAN0135,2,3,0
road-sign-end-divided-highway.svg,road-sign-end-divided-highway,SCAN0135_r02_c04,SCAN0135,2,4,0
road-sign-low-clearance.svg,road-sign-low-clearance,SCAN0135_r03_c01,SCAN0135,3,1,0
road-sign-merge.svg,road-sign-merge,SCAN0135_r03_c02,SCAN0135,3,2,0
road-sign-signal-ahead.svg,road-sign-signal-ahead,SCAN0135_r03_c03,SCAN0135,3,3,0
road-sign-school.svg,road-sign-school,SCAN0135_r03_c04,SCAN0135,3,4,0
road-sign-school-crossing.svg,road-sign-school-crossing,SCAN0135_r04_c01,SCAN0135,4,1,0
road-sign-pedestrian-crossing-2.svg,road-sign-pedestrian-crossing-2,SCAN0135_r04_c02,SCAN0135,4,2,0
road-sign-slippery-when-wet.svg,road-sign-slippery-when-wet,SCAN0135_r04_c03,SCAN0135,4,3,0
road-sign-hill.svg,road-sign-hill,SCAN0135_r04_c04,SCAN0135,4,4,0
road-sign-yield-us.svg,road-sign-yield-us,SCAN0135_r05_c01,SCAN0135,5,1,0
road-sign-no-entry-us.svg,road-sign-no-entry-us,SCAN0135_r05_c02,SCAN0135,5,2,0
road-sign-no-bicycles.svg,road-sign-no-bicycles,SCAN0135_r05_c03,SCAN0135,5,3,0
road-sign-bicycle-crossing.svg,road-sign-bicycle-crossing,SCAN0135_r05_c04,SCAN0135,5,4,0
road-sign-cattle-crossing-2.svg,road-sign-cattle-crossing-2,SCAN0135_r06_c01,SCAN0135,6,1,0
road-sign-farm-machinery-crossing.svg,road-sign-farm-machinery-crossing,SCAN0135_r06_c02,SCAN0135,6,2,0
road-sign-deer-crossing-2.svg,road-sign-deer-crossing-2,SCAN0135_r06_c03,SCAN0135,6,3,0
road-sign-hospital.svg,road-sign-hospital,SCAN0135_r06_c04,SCAN0135,6,4,0
camping-tent-sign.svg,camping-tent-sign,SCAN0136_r01_c01,SCAN0136,1,1,0
camping-trailer-camp-sign.svg,camping-trailer-camp-sign,SCAN0136_r01_c02,SCAN0136,1,2,0
picnic-area-sign.svg,picnic-area-sign,SCAN0136_r01_c03,SCAN0136,1,3,0
telephone-arrow-sign.svg,telephone-arrow-sign,SCAN0136_r01_c04,SCAN0136,1,4,0
hazard-explosive-a.svg,hazard-explosive-a,SCAN0136_r02_c01,SCAN0136,2,1,0
hazard-non-flammable-gas.svg,hazard-non-flammable-gas,SCAN0136_r02_c02,SCAN0136,2,2,0
hazard-flammable-gas.svg,hazard-flammable-gas,SCAN0136_r02_c03,SCAN0136,2,3,0
hazard-flammable-solid.svg,hazard-flammable-solid,SCAN0136_r02_c04,SCAN0136,2,4,0
hazard-radioactive.svg,hazard-radioactive,SCAN0136_r03_c01,SCAN0136,3,1,0
hazard-corrosive.svg,hazard-corrosive,SCAN0136_r03_c02,SCAN0136,3,2,0
hazard-oxidizer.svg,hazard-oxidizer,SCAN0136_r03_c03,SCAN0136,3,3,0
cloud-cumulus-humilis.svg,cloud-cumulus-humilis,SCAN0136_r04_c01,SCAN0136,4,1,0
cloud-cumulus-congestus.svg,cloud-cumulus-congestus,SCAN0136_r04_c02,SCAN0136,4,2,0
cloud-cumulonimbus-calvus.svg,cloud-cumulonimbus-calvus,SCAN0136_r04_c03,SCAN0136,4,3,0
cloud-stratocumulus.svg,cloud-stratocumulus,SCAN0136_r04_c04,SCAN0136,4,4,0
cloud-cumulonimbus-capillatus.svg,cloud-cumulonimbus-capillatus,SCAN0136_r05_c01,SCAN0136,5,1,1
cloud-altostratus-translucidus.svg,cloud-altostratus-translucidus,SCAN0136_r05_c02,SCAN0136,5,2,1
cloud-altostratus-opacus.svg,cloud-altostratus-opacus,SCAN0136_r06_c01,SCAN0136,6,1,0
cloud-altocumulus-translucidus.svg,cloud-altocumulus-translucidus,SCAN0136_r06_c02,SCAN0136,6,2,0
cloud-altocumulus-translucidus-undulatus.svg,cloud-altocumulus-translucidus-undulatus,SCAN0136_r06_c03,SCAN0136,6,3,0
cloud-altocumulus-opacus.svg,cloud-altocumulus-opacus,SCAN0136_r06_c04,SCAN0136,6,4,0
cloud-cirrus-fibratus.svg,cloud-cirrus-fibratus,SCAN0137_r02_c02,SCAN0137,2,2,0
cloud-cirrostratus-whole-sky.svg,cloud-cirrostratus-whole-sky,SCAN0137_r02_c03,SCAN0137,2,3,0
wrestling-negative.svg,wrestling-negative,SCAN0101_r01_c01,SCAN0101,1,1,0
judo-negative.svg,judo-negative,SCAN0101_r01_c02,SCAN0101,1,2,0
basketball-negative.svg,basketball-negative,SCAN0101_r01_c03,SCAN0101,1,3,0
volleyball-negative.svg,volleyball-negative,SCAN0101_r01_c04,SCAN0101,1,4,0
handball-negative.svg,handball-negative,SCAN0101_r02_c01,SCAN0101,2,1,0
fencing-negative.svg,fencing-negative,SCAN0101_r02_c02,SCAN0101,2,2,0
gymnastics-alternate-negative.svg,gymnastics-alternate-negative,SCAN0101_r02_c03,SCAN0101,2,3,0
volleyball-alternate-negative.svg,volleyball-alternate-negative,SCAN0101_r02_c04,SCAN0101,2,4,0
pentathlon-alternate-negative.svg,pentathlon-alternate-negative,SCAN0101_r03_c01,SCAN0101,3,1,0
telephone-negative-2.svg,telephone-negative-2,SCAN0101_r04_c01,SCAN0101,4,1,0
mail-negative-2.svg,mail-negative,SCAN0101_r04_c02,SCAN0101,4,2,0
currency-exchange-negative-2.svg,currency-exchange-negative-2,SCAN0101_r04_c03,SCAN0101,4,3,0
first-aid-negative-2.svg,first-aid-negative-2,SCAN0101_r04_c04,SCAN0101,4,4,0
lost-and-found-negative-2.svg,lost-and-found-negative-2,SCAN0101_r05_c01,SCAN0101,5,1,0
baggage-lockers-negative-2.svg,baggage-lockers-negative-2,SCAN0101_r05_c02,SCAN0101,5,2,0
elevator-negative-2.svg,elevator-negative-2,SCAN0101_r05_c03,SCAN0101,5,3,0
toilets-men-negative.svg,toilets-men-negative,SCAN0101_r05_c04,SCAN0101,5,4,0
toilets-women-negative.svg,toilets-women-negative,SCAN0101_r06_c01,SCAN0101,6,1,0
information-negative-2.svg,information-negative-2,SCAN0101_r06_c02,SCAN0101,6,2,0
hotel-information-negative.svg,hotel-information-negative,SCAN0101_r06_c03,SCAN0101,6,3,0
taxi-negative-2.svg,taxi-negative-2,SCAN0101_r06_c04,SCAN0101,6,4,0
soda-fountain.svg,soda-fountain,SCAN0107_r01_c01,SCAN0107,1,1,0
grocery-store.svg,grocery-store,SCAN0107_r01_c02,SCAN0107,1,2,0
record-shop.svg,record-shop,SCAN0107_r01_c03,SCAN0107,1,3,0
toy-shop.svg,toy-shop,SCAN0107_r01_c04,SCAN0107,1,4,0
theater-masks.svg,theater-masks,SCAN0107_r02_c01,SCAN0107,2,1,0
van.svg,van,SCAN0107_r02_c02,SCAN0107,2,2,0
beauty-salon.svg,beauty-salon,SCAN0107_r02_c03,SCAN0107,2,3,0
barber-shop.svg,barber-shop,SCAN0107_r02_c04,SCAN0107,2,4,0
kids-welcome-children.svg,kids-welcome-children,SCAN0107_r03_c01,SCAN0107,3,1,0
children.svg,children,SCAN0107_r03_c02,SCAN0107,3,2,0
mens-boys-toilet.svg,mens-boys-toilet,SCAN0107_r03_c03,SCAN0107,3,3,0
chest-xray.svg,chest-xray,SCAN0107_r03_c04,SCAN0107,3,4,0
curling-2.svg,curling,SCAN0107_r04_c01,SCAN0107,4,1,0
lacrosse.svg,lacrosse,SCAN0107_r04_c02,SCAN0107,4,2,0
hockey.svg,hockey,SCAN0107_r04_c03,SCAN0107,4,3,0
rowing-2.svg,rowing,SCAN0107_r04_c04,SCAN0107,4,4,0
reading-room-library.svg,reading-room-library,SCAN0107_r05_c01,SCAN0107,5,1,0
golf-cart-2.svg,golf-cart,SCAN0107_r05_c02,SCAN0107,5,2,0
discotheque-dancing.svg,discotheque-dancing,SCAN0107_r05_c03,SCAN0107,5,3,0
toboggan.svg,toboggan,SCAN0107_r05_c04,SCAN0107,5,4,0
television-set.svg,television-set,SCAN0107_r06_c01,SCAN0107,6,1,0
travel-service.svg,travel-service,SCAN0107_r06_c02,SCAN0107,6,2,0
vending-2.svg,vending,SCAN0107_r06_c03,SCAN0107,6,3,0
hospital-alternate.svg,hospital-alternate,SCAN0107_r06_c04,SCAN0107,6,4,0
pedestrians-circle.svg,pedestrians-circle,SCAN0111_r01_c01,SCAN0111,1,1,0
pedestrians-triangle.svg,pedestrians-triangle,SCAN0111_r01_c02,SCAN0111,1,2,0
pedestrians-alternate-2.svg,pedestrians-alternate-2,SCAN0111_r01_c03,SCAN0111,1,3,0
moped-circle.svg,moped-circle,SCAN0111_r01_c04,SCAN0111,1,4,0
horseback-riding-2.svg,horseback-riding-2,SCAN0111_r02_c01,SCAN0111,2,1,0
rowboat.svg,rowboat,SCAN0111_r02_c02,SCAN0111,2,2,0
taxi-3.svg,taxi-3,SCAN0111_r02_c03,SCAN0111,2,3,0
terrain-scooter.svg,terrain-scooter,SCAN0111_r02_c04,SCAN0111,2,4,0
ski-jumping-2.svg,ski-jumping,SCAN0111_r03_c01,SCAN0111,3,1,0
badminton-2.svg,badminton,SCAN0111_r03_c02,SCAN0111,3,2,0
bandy.svg,bandy,SCAN0111_r03_c03,SCAN0111,3,3,0
bobsleigh.svg,bobsleigh,SCAN0111_r03_c04,SCAN0111,3,4,0
table-tennis-2.svg,table-tennis,SCAN0111_r04_c01,SCAN0111,4,1,0
bowling-2.svg,bowling,SCAN0111_r04_c02,SCAN0111,4,2,0
boxing-2.svg,boxing-2,SCAN0111_r04_c03,SCAN0111,4,3,0
wrestling-2.svg,wrestling-2,SCAN0111_r04_c04,SCAN0111,4,4,0
judo-2.svg,judo-2,SCAN0111_r05_c01,SCAN0111,5,1,0
archery-3.svg,archery-3,SCAN0111_r05_c02,SCAN0111,5,2,0
curling-2-2.svg,curling-2,SCAN0111_r05_c03,SCAN0111,5,3,0
football-soccer.svg,football-soccer,SCAN0111_r05_c04,SCAN0111,5,4,0
athletics-running.svg,athletics-running,SCAN0111_r06_c01,SCAN0111,6,1,0
fencing-2.svg,fencing-2,SCAN0111_r06_c02,SCAN0111,6,2,0
golf-2-2.svg,golf-2,SCAN0111_r06_c03,SCAN0111,6,3,0
ice-hockey-2.svg,ice-hockey,SCAN0111_r06_c04,SCAN0111,6,4,0
